name,longitude,latitude,prov,date,key,avg_min,norm_avg_min
Zanthoxylum americanum,-89.005522,43.172778,gbif,2017-05-07,1562908343,10805180.596480798,0.46840259093521885
Zanthoxylum americanum,-75.377884,45.267155,gbif,2017-05-29,1563440100,10311607.821826266,-0.8641248441129769
Zanthoxylum americanum,-89.582855,43.542866,gbif,2017-05-07,1562909274,10810455.855549317,0.48264451795542035
Zanthoxylum americanum,-92.62619,45.42129,gbif,2017-05-14,1562935263,10835118.624856215,0.5492280460860163
Zanthoxylum americanum,-75.863383,45.336252,gbif,2017-05-20,1640062530,10331962.563184116,-0.8091719522894162
Zanthoxylum americanum,-73.319232,44.7745,gbif,2017-05-18,1836686163,10223811.591501068,-1.101153488336764
Zanthoxylum americanum,-92.45807,45.37842,gbif,2017-05-07,1562908541,10831508.608088534,0.5394818715988083
Zanthoxylum americanum,-87.528098,41.684659,gbif,2017-05-13,1571076179,10810904.777323509,0.4838564984596525
Zanthoxylum americanum,-84.089441,42.318384,gbif,2017-05-07,1621774015,10660537.26174308,0.07790047709845967
Zanthoxylum americanum,-75.380716,45.268725,gbif,2017-05-29,1563440128,10311730.080099937,-0.8637947762644382
Zanthoxylum americanum,-92.653295,45.394958,gbif,2017-05-19,1562959859,10837073.571142348,0.554505929498732
Zanthoxylum americanum,-76.503918,44.292524,gbif,2017-05-13,1562933074,10356403.905182082,-0.7431862244816343
Zanthoxylum americanum,-73.28202,44.627895,gbif,2017-05-18,1836686164,10221597.65132912,-1.107130592768305
Zanthoxylum americanum,-89.883033,43.868503,gbif,2017-05-19,1562966092,10807743.469367195,0.4753217295284191
Zanthoxylum americanum,-75.224348,45.210482,gbif,2017-05-07,1562973579,10305054.754396109,-0.8818165454847091
Zanthoxylum americanum,-75.375395,45.266596,gbif,2017-05-24,1562981367,10311502.735582735,-0.8644085516222675
Zanthoxylum americanum,-92.804748,44.54503,gbif,2017-05-06,1562903477,10877085.437607534,0.6625283175440703
Zanthoxylum americanum,-75.37797,45.267819,gbif,2017-05-29,1563438936,10311613.313066568,-0.8641100190887236
Zanthoxylum americanum,-89.15345,44.555336,gbif,2017-05-23,1580489698,10755709.893797059,0.3348436267007441
Zanthoxylum americanum,-93.18155,44.468887,gbif,2017-05-02,1563418355,10892389.430024723,0.7038454055377239
Zanthoxylum americanum,-76.549194,44.503959,gbif,2017-05-21,1836663772,10358746.448202603,-0.736861923379717
